Product,Entity,Operation,Campaign Id,Ad Group Id,Portfolio Id,Ad Id,Keyword Id,Product Targeting Id,Campaign Name,Ad Group Name,Start Date,End Date,Targeting Type,State,Daily Budget,SKU,ASIN,Eligibility Status,Reasons for Ineligibility,Ad Group Default Bid,Bid,Keyword Text,Match Type,Bidding Strategy,Placement,Percentage,Product Targeting Expression
Sponsored Products,Campaign,Create,FATHERDAY_DADHAT_SP00_mens dad hat_Phrase_Nguyen_280526,,212170875998610,,,,FATHERDAY_DADHAT_SP00_mens dad hat_Phrase_Nguyen_280526,,20260528,,Manual,Enabled,5.0,,,,,,,,,Dynamic bids - down only,,,
Sponsored Products,Bidding Adjustment,Create,FATHERDAY_DADHAT_SP00_mens dad hat_Phrase_Nguyen_280526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Top,0,
Sponsored Products,Bidding Adjustment,Create,FATHERDAY_DADHAT_SP00_mens dad hat_Phrase_Nguyen_280526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Product Page,0,
Sponsored Products,Bidding Adjustment,Create,FATHERDAY_DADHAT_SP00_mens dad hat_Phrase_Nguyen_280526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Rest Of Search,0,
Sponsored Products,Ad Group,Create,FATHERDAY_DADHAT_SP00_mens dad hat_Phrase_Nguyen_280526,FATHERDAY_DADHAT_SP00_mens dad hat_Phrase_Nguyen_280526,,,,,,mens dad hat,,,,Enabled,,,,,,0.4,,,,,,,
Sponsored Products,Product Ad,Create,FATHERDAY_DADHAT_SP00_mens dad hat_Phrase_Nguyen_280526,FATHERDAY_DADHAT_SP00_mens dad hat_Phrase_Nguyen_280526,,,,,,,,,,Enabled,,FATHERDAY_DADHAT,,,,,,,,,,,
Sponsored Products,Keyword,Create,FATHERDAY_DADHAT_SP00_mens dad hat_Phrase_Nguyen_280526,FATHERDAY_DADHAT_SP00_mens dad hat_Phrase_Nguyen_280526,,,,,,,,,,Enabled,,,,,,,0.4,mens dad hat,phrase,,,,
Sponsored Products,Campaign,Create,FATHERDAY_DADHAT_SP00_dad hat_Broad_Nguyen_280526,,212170875998610,,,,FATHERDAY_DADHAT_SP00_dad hat_Broad_Nguyen_280526,,20260528,,Manual,Enabled,5.0,,,,,,,,,Dynamic bids - down only,,,
Sponsored Products,Bidding Adjustment,Create,FATHERDAY_DADHAT_SP00_dad hat_Broad_Nguyen_280526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Top,0,
Sponsored Products,Bidding Adjustment,Create,FATHERDAY_DADHAT_SP00_dad hat_Broad_Nguyen_280526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Product Page,0,
Sponsored Products,Bidding Adjustment,Create,FATHERDAY_DADHAT_SP00_dad hat_Broad_Nguyen_280526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Rest Of Search,0,
Sponsored Products,Ad Group,Create,FATHERDAY_DADHAT_SP00_dad hat_Broad_Nguyen_280526,FATHERDAY_DADHAT_SP00_dad hat_Broad_Nguyen_280526,,,,,,dad hat,,,,Enabled,,,,,,0.3,,,,,,,
Sponsored Products,Product Ad,Create,FATHERDAY_DADHAT_SP00_dad hat_Broad_Nguyen_280526,FATHERDAY_DADHAT_SP00_dad hat_Broad_Nguyen_280526,,,,,,,,,,Enabled,,FATHERDAY_DADHAT,,,,,,,,,,,
Sponsored Products,Keyword,Create,FATHERDAY_DADHAT_SP00_dad hat_Broad_Nguyen_280526,FATHERDAY_DADHAT_SP00_dad hat_Broad_Nguyen_280526,,,,,,,,,,Enabled,,,,,,,0.3,dad hat,broad,,,,
Sponsored Products,Campaign,Create,FATHERDAY_DADHAT_SP00_best dad ever hat B0GY4JSS94_Broad_Nguyen_280526,,212170875998610,,,,FATHERDAY_DADHAT_SP00_best dad ever hat B0GY4JSS94_Broad_Nguyen_280526,,20260528,,Manual,Enabled,5.0,,,,,,,,,Dynamic bids - down only,,,
Sponsored Products,Bidding Adjustment,Create,FATHERDAY_DADHAT_SP00_best dad ever hat B0GY4JSS94_Broad_Nguyen_280526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Top,0,
Sponsored Products,Bidding Adjustment,Create,FATHERDAY_DADHAT_SP00_best dad ever hat B0GY4JSS94_Broad_Nguyen_280526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Product Page,0,
Sponsored Products,Bidding Adjustment,Create,FATHERDAY_DADHAT_SP00_best dad ever hat B0GY4JSS94_Broad_Nguyen_280526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Rest Of Search,0,
Sponsored Products,Ad Group,Create,FATHERDAY_DADHAT_SP00_best dad ever hat B0GY4JSS94_Broad_Nguyen_280526,FATHERDAY_DADHAT_SP00_best dad ever hat B0GY4JSS94_Broad_Nguyen_280526,,,,,,best dad ever hat (B0GY4JSS94) 0.8,,,,Enabled,,,,,,0.3,,,,,,,
Sponsored Products,Product Ad,Create,FATHERDAY_DADHAT_SP00_best dad ever hat B0GY4JSS94_Broad_Nguyen_280526,FATHERDAY_DADHAT_SP00_best dad ever hat B0GY4JSS94_Broad_Nguyen_280526,,,,,,,,,,Enabled,,FATHERDAY_DADHAT,,,,,,,,,,,
Sponsored Products,Keyword,Create,FATHERDAY_DADHAT_SP00_best dad ever hat B0GY4JSS94_Broad_Nguyen_280526,FATHERDAY_DADHAT_SP00_best dad ever hat B0GY4JSS94_Broad_Nguyen_280526,,,,,,,,,,Enabled,,,,,,,0.3,best dad ever hat (B0GY4JSS94) 0.8,broad,,,,
Sponsored Products,Campaign,Create,FATHERDAY_DADHAT_SP00_dadhat_Broad_Nguyen_280526,,212170875998610,,,,FATHERDAY_DADHAT_SP00_dadhat_Broad_Nguyen_280526,,20260528,,Manual,Enabled,5.0,,,,,,,,,Dynamic bids - down only,,,
Sponsored Products,Bidding Adjustment,Create,FATHERDAY_DADHAT_SP00_dadhat_Broad_Nguyen_280526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Top,0,
Sponsored Products,Bidding Adjustment,Create,FATHERDAY_DADHAT_SP00_dadhat_Broad_Nguyen_280526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Product Page,0,
Sponsored Products,Bidding Adjustment,Create,FATHERDAY_DADHAT_SP00_dadhat_Broad_Nguyen_280526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Rest Of Search,0,
Sponsored Products,Ad Group,Create,FATHERDAY_DADHAT_SP00_dadhat_Broad_Nguyen_280526,FATHERDAY_DADHAT_SP00_dadhat_Broad_Nguyen_280526,,,,,,dadhat,,,,Enabled,,,,,,0.3,,,,,,,
Sponsored Products,Product Ad,Create,FATHERDAY_DADHAT_SP00_dadhat_Broad_Nguyen_280526,FATHERDAY_DADHAT_SP00_dadhat_Broad_Nguyen_280526,,,,,,,,,,Enabled,,FATHERDAY_DADHAT,,,,,,,,,,,
Sponsored Products,Keyword,Create,FATHERDAY_DADHAT_SP00_dadhat_Broad_Nguyen_280526,FATHERDAY_DADHAT_SP00_dadhat_Broad_Nguyen_280526,,,,,,,,,,Enabled,,,,,,,0.3,dadhat,broad,,,,
Sponsored Products,Campaign,Create,FATHERDAY_DADHAT_SP00_papa hat_Broad_Nguyen_280526,,212170875998610,,,,FATHERDAY_DADHAT_SP00_papa hat_Broad_Nguyen_280526,,20260528,,Manual,Enabled,5.0,,,,,,,,,Dynamic bids - down only,,,
Sponsored Products,Bidding Adjustment,Create,FATHERDAY_DADHAT_SP00_papa hat_Broad_Nguyen_280526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Top,0,
Sponsored Products,Bidding Adjustment,Create,FATHERDAY_DADHAT_SP00_papa hat_Broad_Nguyen_280526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Product Page,0,
Sponsored Products,Bidding Adjustment,Create,FATHERDAY_DADHAT_SP00_papa hat_Broad_Nguyen_280526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Rest Of Search,0,
Sponsored Products,Ad Group,Create,FATHERDAY_DADHAT_SP00_papa hat_Broad_Nguyen_280526,FATHERDAY_DADHAT_SP00_papa hat_Broad_Nguyen_280526,,,,,,papa hat,,,,Enabled,,,,,,0.3,,,,,,,
Sponsored Products,Product Ad,Create,FATHERDAY_DADHAT_SP00_papa hat_Broad_Nguyen_280526,FATHERDAY_DADHAT_SP00_papa hat_Broad_Nguyen_280526,,,,,,,,,,Enabled,,FATHERDAY_DADHAT,,,,,,,,,,,
Sponsored Products,Keyword,Create,FATHERDAY_DADHAT_SP00_papa hat_Broad_Nguyen_280526,FATHERDAY_DADHAT_SP00_papa hat_Broad_Nguyen_280526,,,,,,,,,,Enabled,,,,,,,0.3,papa hat,broad,,,,
Sponsored Products,Campaign,Create,FATHERDAY_DADHAT_SP00_dad hats for men_Broad_Nguyen_280526,,212170875998610,,,,FATHERDAY_DADHAT_SP00_dad hats for men_Broad_Nguyen_280526,,20260528,,Manual,Enabled,5.0,,,,,,,,,Dynamic bids - down only,,,
Sponsored Products,Bidding Adjustment,Create,FATHERDAY_DADHAT_SP00_dad hats for men_Broad_Nguyen_280526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Top,0,
Sponsored Products,Bidding Adjustment,Create,FATHERDAY_DADHAT_SP00_dad hats for men_Broad_Nguyen_280526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Product Page,0,
Sponsored Products,Bidding Adjustment,Create,FATHERDAY_DADHAT_SP00_dad hats for men_Broad_Nguyen_280526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Rest Of Search,0,
Sponsored Products,Ad Group,Create,FATHERDAY_DADHAT_SP00_dad hats for men_Broad_Nguyen_280526,FATHERDAY_DADHAT_SP00_dad hats for men_Broad_Nguyen_280526,,,,,,dad hats for men,,,,Enabled,,,,,,0.3,,,,,,,
Sponsored Products,Product Ad,Create,FATHERDAY_DADHAT_SP00_dad hats for men_Broad_Nguyen_280526,FATHERDAY_DADHAT_SP00_dad hats for men_Broad_Nguyen_280526,,,,,,,,,,Enabled,,FATHERDAY_DADHAT,,,,,,,,,,,
Sponsored Products,Keyword,Create,FATHERDAY_DADHAT_SP00_dad hats for men_Broad_Nguyen_280526,FATHERDAY_DADHAT_SP00_dad hats for men_Broad_Nguyen_280526,,,,,,,,,,Enabled,,,,,,,0.3,dad hats for men,broad,,,,
Sponsored Products,Campaign,Create,FATHERDAY_DADHAT_SP00_dad cap_Broad_Nguyen_280526,,212170875998610,,,,FATHERDAY_DADHAT_SP00_dad cap_Broad_Nguyen_280526,,20260528,,Manual,Enabled,5.0,,,,,,,,,Dynamic bids - down only,,,
Sponsored Products,Bidding Adjustment,Create,FATHERDAY_DADHAT_SP00_dad cap_Broad_Nguyen_280526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Top,0,
Sponsored Products,Bidding Adjustment,Create,FATHERDAY_DADHAT_SP00_dad cap_Broad_Nguyen_280526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Product Page,0,
Sponsored Products,Bidding Adjustment,Create,FATHERDAY_DADHAT_SP00_dad cap_Broad_Nguyen_280526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Rest Of Search,0,
Sponsored Products,Ad Group,Create,FATHERDAY_DADHAT_SP00_dad cap_Broad_Nguyen_280526,FATHERDAY_DADHAT_SP00_dad cap_Broad_Nguyen_280526,,,,,,dad cap,,,,Enabled,,,,,,0.3,,,,,,,
Sponsored Products,Product Ad,Create,FATHERDAY_DADHAT_SP00_dad cap_Broad_Nguyen_280526,FATHERDAY_DADHAT_SP00_dad cap_Broad_Nguyen_280526,,,,,,,,,,Enabled,,FATHERDAY_DADHAT,,,,,,,,,,,
Sponsored Products,Keyword,Create,FATHERDAY_DADHAT_SP00_dad cap_Broad_Nguyen_280526,FATHERDAY_DADHAT_SP00_dad cap_Broad_Nguyen_280526,,,,,,,,,,Enabled,,,,,,,0.3,dad cap,broad,,,,
Sponsored Products,Campaign,Create,FATHERDAY_DADHAT_SP00_camo dad hat_Broad_Nguyen_280526,,212170875998610,,,,FATHERDAY_DADHAT_SP00_camo dad hat_Broad_Nguyen_280526,,20260528,,Manual,Enabled,5.0,,,,,,,,,Dynamic bids - down only,,,
Sponsored Products,Bidding Adjustment,Create,FATHERDAY_DADHAT_SP00_camo dad hat_Broad_Nguyen_280526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Top,0,
Sponsored Products,Bidding Adjustment,Create,FATHERDAY_DADHAT_SP00_camo dad hat_Broad_Nguyen_280526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Product Page,0,
Sponsored Products,Bidding Adjustment,Create,FATHERDAY_DADHAT_SP00_camo dad hat_Broad_Nguyen_280526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Rest Of Search,0,
Sponsored Products,Ad Group,Create,FATHERDAY_DADHAT_SP00_camo dad hat_Broad_Nguyen_280526,FATHERDAY_DADHAT_SP00_camo dad hat_Broad_Nguyen_280526,,,,,,camo dad hat,,,,Enabled,,,,,,0.3,,,,,,,
Sponsored Products,Product Ad,Create,FATHERDAY_DADHAT_SP00_camo dad hat_Broad_Nguyen_280526,FATHERDAY_DADHAT_SP00_camo dad hat_Broad_Nguyen_280526,,,,,,,,,,Enabled,,FATHERDAY_DADHAT,,,,,,,,,,,
Sponsored Products,Keyword,Create,FATHERDAY_DADHAT_SP00_camo dad hat_Broad_Nguyen_280526,FATHERDAY_DADHAT_SP00_camo dad hat_Broad_Nguyen_280526,,,,,,,,,,Enabled,,,,,,,0.3,camo dad hat,broad,,,,
Sponsored Products,Campaign,Create,FATHERDAY_DADHAT_SP00_best dad hat_Broad_Nguyen_280526,,212170875998610,,,,FATHERDAY_DADHAT_SP00_best dad hat_Broad_Nguyen_280526,,20260528,,Manual,Enabled,5.0,,,,,,,,,Dynamic bids - down only,,,
Sponsored Products,Bidding Adjustment,Create,FATHERDAY_DADHAT_SP00_best dad hat_Broad_Nguyen_280526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Top,0,
Sponsored Products,Bidding Adjustment,Create,FATHERDAY_DADHAT_SP00_best dad hat_Broad_Nguyen_280526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Product Page,0,
