Product,Entity,Operation,Campaign Id,Ad Group Id,Portfolio Id,Ad Id,Keyword Id,Product Targeting Id,Campaign Name,Ad Group Name,Start Date,End Date,Targeting Type,State,Daily Budget,SKU,ASIN,Eligibility Status,Reasons for Ineligibility,Ad Group Default Bid,Bid,Keyword Text,Match Type,Bidding Strategy,Placement,Percentage,Product Targeting Expression
Sponsored Products,Ad Group,Create,250TH_4THOFJULY_SP00_SPR00_4th of july sign_Exact_LHH_260526,AG_03_Exact_4th of july sign,,,,,,AG_03_Exact_4th of july sign,,,,Enabled,,,,,,0.6,,,,,,,
Sponsored Products,Product Ad,Create,250TH_4THOFJULY_SP00_SPR00_4th of july sign_Exact_LHH_260526,AG_03_Exact_4th of july sign,,,,,,,,,,Enabled,,250TH_4THOFJULY,,,,,,,,,,,
Sponsored Products,Keyword,Create,250TH_4THOFJULY_SP00_SPR00_4th of july sign_Exact_LHH_260526,AG_03_Exact_4th of july sign,,,,,,,,,,Enabled,,,,,,,0.6,4th of july sign,exact,,,,
Sponsored Products,Campaign,Create,250TH_4THOFJULY_SP00_SPR00_american flag decor_Exact_LHH_260526,,128613535409943,,,,250TH_4THOFJULY_SP00_SPR00_american flag decor_Exact_LHH_260526,,20260526,,Manual,Enabled,5.0,,,,,,,,,Dynamic bids - down only,,,
Sponsored Products,Bidding Adjustment,Create,250TH_4THOFJULY_SP00_SPR00_american flag decor_Exact_LHH_260526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Top,0,
Sponsored Products,Bidding Adjustment,Create,250TH_4THOFJULY_SP00_SPR00_american flag decor_Exact_LHH_260526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Product Page,0,
Sponsored Products,Bidding Adjustment,Create,250TH_4THOFJULY_SP00_SPR00_american flag decor_Exact_LHH_260526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Rest Of Search,0,
Sponsored Products,Ad Group,Create,250TH_4THOFJULY_SP00_SPR00_american flag decor_Exact_LHH_260526,AG_01_Exact_american flag decor,,,,,,AG_01_Exact_american flag decor,,,,Enabled,,,,,,0.6,,,,,,,
Sponsored Products,Product Ad,Create,250TH_4THOFJULY_SP00_SPR00_american flag decor_Exact_LHH_260526,AG_01_Exact_american flag decor,,,,,,,,,,Enabled,,250TH_4THOFJULY,,,,,,,,,,,
Sponsored Products,Keyword,Create,250TH_4THOFJULY_SP00_SPR00_american flag decor_Exact_LHH_260526,AG_01_Exact_american flag decor,,,,,,,,,,Enabled,,,,,,,0.6,american flag decor,exact,,,,
Sponsored Products,Ad Group,Create,250TH_4THOFJULY_SP00_SPR00_american flag decor_Exact_LHH_260526,AG_02_Exact_american flag decor,,,,,,AG_02_Exact_american flag decor,,,,Enabled,,,,,,0.6,,,,,,,
Sponsored Products,Product Ad,Create,250TH_4THOFJULY_SP00_SPR00_american flag decor_Exact_LHH_260526,AG_02_Exact_american flag decor,,,,,,,,,,Enabled,,250TH_4THOFJULY,,,,,,,,,,,
Sponsored Products,Keyword,Create,250TH_4THOFJULY_SP00_SPR00_american flag decor_Exact_LHH_260526,AG_02_Exact_american flag decor,,,,,,,,,,Enabled,,,,,,,0.6,american flag decor,exact,,,,
Sponsored Products,Ad Group,Create,250TH_4THOFJULY_SP00_SPR00_american flag decor_Exact_LHH_260526,AG_03_Exact_american flag decor,,,,,,AG_03_Exact_american flag decor,,,,Enabled,,,,,,0.6,,,,,,,
Sponsored Products,Product Ad,Create,250TH_4THOFJULY_SP00_SPR00_american flag decor_Exact_LHH_260526,AG_03_Exact_american flag decor,,,,,,,,,,Enabled,,250TH_4THOFJULY,,,,,,,,,,,
Sponsored Products,Keyword,Create,250TH_4THOFJULY_SP00_SPR00_american flag decor_Exact_LHH_260526,AG_03_Exact_american flag decor,,,,,,,,,,Enabled,,,,,,,0.6,american flag decor,exact,,,,
Sponsored Products,Campaign,Create,250TH_4THOFJULY_SP00_SPR00_patriotic table decor_Exact_LHH_260526,,128613535409943,,,,250TH_4THOFJULY_SP00_SPR00_patriotic table decor_Exact_LHH_260526,,20260526,,Manual,Enabled,5.0,,,,,,,,,Dynamic bids - down only,,,
Sponsored Products,Bidding Adjustment,Create,250TH_4THOFJULY_SP00_SPR00_patriotic table decor_Exact_LHH_260526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Top,0,
Sponsored Products,Bidding Adjustment,Create,250TH_4THOFJULY_SP00_SPR00_patriotic table decor_Exact_LHH_260526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Product Page,0,
Sponsored Products,Bidding Adjustment,Create,250TH_4THOFJULY_SP00_SPR00_patriotic table decor_Exact_LHH_260526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Rest Of Search,0,
Sponsored Products,Ad Group,Create,250TH_4THOFJULY_SP00_SPR00_patriotic table decor_Exact_LHH_260526,AG_01_Exact_patriotic table decor,,,,,,AG_01_Exact_patriotic table decor,,,,Enabled,,,,,,0.6,,,,,,,
Sponsored Products,Product Ad,Create,250TH_4THOFJULY_SP00_SPR00_patriotic table decor_Exact_LHH_260526,AG_01_Exact_patriotic table decor,,,,,,,,,,Enabled,,250TH_4THOFJULY,,,,,,,,,,,
Sponsored Products,Keyword,Create,250TH_4THOFJULY_SP00_SPR00_patriotic table decor_Exact_LHH_260526,AG_01_Exact_patriotic table decor,,,,,,,,,,Enabled,,,,,,,0.6,patriotic table decor,exact,,,,
Sponsored Products,Ad Group,Create,250TH_4THOFJULY_SP00_SPR00_patriotic table decor_Exact_LHH_260526,AG_02_Exact_patriotic table decor,,,,,,AG_02_Exact_patriotic table decor,,,,Enabled,,,,,,0.6,,,,,,,
Sponsored Products,Product Ad,Create,250TH_4THOFJULY_SP00_SPR00_patriotic table decor_Exact_LHH_260526,AG_02_Exact_patriotic table decor,,,,,,,,,,Enabled,,250TH_4THOFJULY,,,,,,,,,,,
Sponsored Products,Keyword,Create,250TH_4THOFJULY_SP00_SPR00_patriotic table decor_Exact_LHH_260526,AG_02_Exact_patriotic table decor,,,,,,,,,,Enabled,,,,,,,0.6,patriotic table decor,exact,,,,
Sponsored Products,Ad Group,Create,250TH_4THOFJULY_SP00_SPR00_patriotic table decor_Exact_LHH_260526,AG_03_Exact_patriotic table decor,,,,,,AG_03_Exact_patriotic table decor,,,,Enabled,,,,,,0.6,,,,,,,
Sponsored Products,Product Ad,Create,250TH_4THOFJULY_SP00_SPR00_patriotic table decor_Exact_LHH_260526,AG_03_Exact_patriotic table decor,,,,,,,,,,Enabled,,250TH_4THOFJULY,,,,,,,,,,,
Sponsored Products,Keyword,Create,250TH_4THOFJULY_SP00_SPR00_patriotic table decor_Exact_LHH_260526,AG_03_Exact_patriotic table decor,,,,,,,,,,Enabled,,,,,,,0.6,patriotic table decor,exact,,,,
Sponsored Products,Campaign,Create,250TH_4THOFJULY_SP00_SPR00_wooden patriotic sign_Exact_LHH_260526,,128613535409943,,,,250TH_4THOFJULY_SP00_SPR00_wooden patriotic sign_Exact_LHH_260526,,20260526,,Manual,Enabled,5.0,,,,,,,,,Dynamic bids - down only,,,
Sponsored Products,Bidding Adjustment,Create,250TH_4THOFJULY_SP00_SPR00_wooden patriotic sign_Exact_LHH_260526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Top,0,
Sponsored Products,Bidding Adjustment,Create,250TH_4THOFJULY_SP00_SPR00_wooden patriotic sign_Exact_LHH_260526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Product Page,0,
Sponsored Products,Bidding Adjustment,Create,250TH_4THOFJULY_SP00_SPR00_wooden patriotic sign_Exact_LHH_260526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Rest Of Search,0,
Sponsored Products,Ad Group,Create,250TH_4THOFJULY_SP00_SPR00_wooden patriotic sign_Exact_LHH_260526,AG_01_Exact_wooden patriotic sign,,,,,,AG_01_Exact_wooden patriotic sign,,,,Enabled,,,,,,0.6,,,,,,,
Sponsored Products,Product Ad,Create,250TH_4THOFJULY_SP00_SPR00_wooden patriotic sign_Exact_LHH_260526,AG_01_Exact_wooden patriotic sign,,,,,,,,,,Enabled,,250TH_4THOFJULY,,,,,,,,,,,
Sponsored Products,Keyword,Create,250TH_4THOFJULY_SP00_SPR00_wooden patriotic sign_Exact_LHH_260526,AG_01_Exact_wooden patriotic sign,,,,,,,,,,Enabled,,,,,,,0.6,wooden patriotic sign,exact,,,,
Sponsored Products,Ad Group,Create,250TH_4THOFJULY_SP00_SPR00_wooden patriotic sign_Exact_LHH_260526,AG_02_Exact_wooden patriotic sign,,,,,,AG_02_Exact_wooden patriotic sign,,,,Enabled,,,,,,0.6,,,,,,,
Sponsored Products,Product Ad,Create,250TH_4THOFJULY_SP00_SPR00_wooden patriotic sign_Exact_LHH_260526,AG_02_Exact_wooden patriotic sign,,,,,,,,,,Enabled,,250TH_4THOFJULY,,,,,,,,,,,
Sponsored Products,Keyword,Create,250TH_4THOFJULY_SP00_SPR00_wooden patriotic sign_Exact_LHH_260526,AG_02_Exact_wooden patriotic sign,,,,,,,,,,Enabled,,,,,,,0.6,wooden patriotic sign,exact,,,,
Sponsored Products,Ad Group,Create,250TH_4THOFJULY_SP00_SPR00_wooden patriotic sign_Exact_LHH_260526,AG_03_Exact_wooden patriotic sign,,,,,,AG_03_Exact_wooden patriotic sign,,,,Enabled,,,,,,0.6,,,,,,,
Sponsored Products,Product Ad,Create,250TH_4THOFJULY_SP00_SPR00_wooden patriotic sign_Exact_LHH_260526,AG_03_Exact_wooden patriotic sign,,,,,,,,,,Enabled,,250TH_4THOFJULY,,,,,,,,,,,
Sponsored Products,Keyword,Create,250TH_4THOFJULY_SP00_SPR00_wooden patriotic sign_Exact_LHH_260526,AG_03_Exact_wooden patriotic sign,,,,,,,,,,Enabled,,,,,,,0.6,wooden patriotic sign,exact,,,,
Sponsored Products,Campaign,Create,250TH_4THOFJULY_SP00_SPR00_eagle patriotic decor_Exact_LHH_260526,,128613535409943,,,,250TH_4THOFJULY_SP00_SPR00_eagle patriotic decor_Exact_LHH_260526,,20260526,,Manual,Enabled,5.0,,,,,,,,,Dynamic bids - down only,,,
Sponsored Products,Bidding Adjustment,Create,250TH_4THOFJULY_SP00_SPR00_eagle patriotic decor_Exact_LHH_260526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Top,0,
Sponsored Products,Bidding Adjustment,Create,250TH_4THOFJULY_SP00_SPR00_eagle patriotic decor_Exact_LHH_260526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Product Page,0,
Sponsored Products,Bidding Adjustment,Create,250TH_4THOFJULY_SP00_SPR00_eagle patriotic decor_Exact_LHH_260526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Rest Of Search,0,
Sponsored Products,Ad Group,Create,250TH_4THOFJULY_SP00_SPR00_eagle patriotic decor_Exact_LHH_260526,AG_01_Exact_eagle patriotic decor,,,,,,AG_01_Exact_eagle patriotic decor,,,,Enabled,,,,,,0.6,,,,,,,
Sponsored Products,Product Ad,Create,250TH_4THOFJULY_SP00_SPR00_eagle patriotic decor_Exact_LHH_260526,AG_01_Exact_eagle patriotic decor,,,,,,,,,,Enabled,,250TH_4THOFJULY,,,,,,,,,,,
Sponsored Products,Keyword,Create,250TH_4THOFJULY_SP00_SPR00_eagle patriotic decor_Exact_LHH_260526,AG_01_Exact_eagle patriotic decor,,,,,,,,,,Enabled,,,,,,,0.6,eagle patriotic decor,exact,,,,
Sponsored Products,Ad Group,Create,250TH_4THOFJULY_SP00_SPR00_eagle patriotic decor_Exact_LHH_260526,AG_02_Exact_eagle patriotic decor,,,,,,AG_02_Exact_eagle patriotic decor,,,,Enabled,,,,,,0.6,,,,,,,
Sponsored Products,Product Ad,Create,250TH_4THOFJULY_SP00_SPR00_eagle patriotic decor_Exact_LHH_260526,AG_02_Exact_eagle patriotic decor,,,,,,,,,,Enabled,,250TH_4THOFJULY,,,,,,,,,,,
Sponsored Products,Keyword,Create,250TH_4THOFJULY_SP00_SPR00_eagle patriotic decor_Exact_LHH_260526,AG_02_Exact_eagle patriotic decor,,,,,,,,,,Enabled,,,,,,,0.6,eagle patriotic decor,exact,,,,
Sponsored Products,Ad Group,Create,250TH_4THOFJULY_SP00_SPR00_eagle patriotic decor_Exact_LHH_260526,AG_03_Exact_eagle patriotic decor,,,,,,AG_03_Exact_eagle patriotic decor,,,,Enabled,,,,,,0.6,,,,,,,
Sponsored Products,Product Ad,Create,250TH_4THOFJULY_SP00_SPR00_eagle patriotic decor_Exact_LHH_260526,AG_03_Exact_eagle patriotic decor,,,,,,,,,,Enabled,,250TH_4THOFJULY,,,,,,,,,,,
Sponsored Products,Keyword,Create,250TH_4THOFJULY_SP00_SPR00_eagle patriotic decor_Exact_LHH_260526,AG_03_Exact_eagle patriotic decor,,,,,,,,,,Enabled,,,,,,,0.6,eagle patriotic decor,exact,,,,
Sponsored Products,Campaign,Create,250TH_4THOFJULY_SP00_SPR00_july 4th centerpiece_Exact_LHH_260526,,128613535409943,,,,250TH_4THOFJULY_SP00_SPR00_july 4th centerpiece_Exact_LHH_260526,,20260526,,Manual,Enabled,5.0,,,,,,,,,Dynamic bids - down only,,,
Sponsored Products,Bidding Adjustment,Create,250TH_4THOFJULY_SP00_SPR00_july 4th centerpiece_Exact_LHH_260526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Top,0,
Sponsored Products,Bidding Adjustment,Create,250TH_4THOFJULY_SP00_SPR00_july 4th centerpiece_Exact_LHH_260526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Product Page,0,
Sponsored Products,Bidding Adjustment,Create,250TH_4THOFJULY_SP00_SPR00_july 4th centerpiece_Exact_LHH_260526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Rest Of Search,0,
Sponsored Products,Ad Group,Create,250TH_4THOFJULY_SP00_SPR00_july 4th centerpiece_Exact_LHH_260526,AG_01_Exact_july 4th centerpiece,,,,,,AG_01_Exact_july 4th centerpiece,,,,Enabled,,,,,,0.6,,,,,,,
Sponsored Products,Product Ad,Create,250TH_4THOFJULY_SP00_SPR00_july 4th centerpiece_Exact_LHH_260526,AG_01_Exact_july 4th centerpiece,,,,,,,,,,Enabled,,250TH_4THOFJULY,,,,,,,,,,,
Sponsored Products,Keyword,Create,250TH_4THOFJULY_SP00_SPR00_july 4th centerpiece_Exact_LHH_260526,AG_01_Exact_july 4th centerpiece,,,,,,,,,,Enabled,,,,,,,0.6,july 4th centerpiece,exact,,,,
Sponsored Products,Ad Group,Create,250TH_4THOFJULY_SP00_SPR00_july 4th centerpiece_Exact_LHH_260526,AG_02_Exact_july 4th centerpiece,,,,,,AG_02_Exact_july 4th centerpiece,,,,Enabled,,,,,,0.6,,,,,,,
Sponsored Products,Product Ad,Create,250TH_4THOFJULY_SP00_SPR00_july 4th centerpiece_Exact_LHH_260526,AG_02_Exact_july 4th centerpiece,,,,,,,,,,Enabled,,250TH_4THOFJULY,,,,,,,,,,,
Sponsored Products,Keyword,Create,250TH_4THOFJULY_SP00_SPR00_july 4th centerpiece_Exact_LHH_260526,AG_02_Exact_july 4th centerpiece,,,,,,,,,,Enabled,,,,,,,0.6,july 4th centerpiece,exact,,,,
Sponsored Products,Ad Group,Create,250TH_4THOFJULY_SP00_SPR00_july 4th centerpiece_Exact_LHH_260526,AG_03_Exact_july 4th centerpiece,,,,,,AG_03_Exact_july 4th centerpiece,,,,Enabled,,,,,,0.6,,,,,,,
Sponsored Products,Product Ad,Create,250TH_4THOFJULY_SP00_SPR00_july 4th centerpiece_Exact_LHH_260526,AG_03_Exact_july 4th centerpiece,,,,,,,,,,Enabled,,250TH_4THOFJULY,,,,,,,,,,,
Sponsored Products,Keyword,Create,250TH_4THOFJULY_SP00_SPR00_july 4th centerpiece_Exact_LHH_260526,AG_03_Exact_july 4th centerpiece,,,,,,,,,,Enabled,,,,,,,0.6,july 4th centerpiece,exact,,,,
Sponsored Products,Campaign,Create,250TH_4THOFJULY_SP00_SPR00_4th of july table decorations_Exact_LHH_260526,,128613535409943,,,,250TH_4THOFJULY_SP00_SPR00_4th of july table decorations_Exact_LHH_260526,,20260526,,Manual,Enabled,5.0,,,,,,,,,Dynamic bids - down only,,,
Sponsored Products,Bidding Adjustment,Create,250TH_4THOFJULY_SP00_SPR00_4th of july table decorations_Exact_LHH_260526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Top,0,
Sponsored Products,Bidding Adjustment,Create,250TH_4THOFJULY_SP00_SPR00_4th of july table decorations_Exact_LHH_260526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Product Page,0,
Sponsored Products,Bidding Adjustment,Create,250TH_4THOFJULY_SP00_SPR00_4th of july table decorations_Exact_LHH_260526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Rest Of Search,0,
Sponsored Products,Ad Group,Create,250TH_4THOFJULY_SP00_SPR00_4th of july table decorations_Exact_LHH_260526,AG_01_Exact_4th of july table decorations,,,,,,AG_01_Exact_4th of july table decorations,,,,Enabled,,,,,,0.6,,,,,,,
Sponsored Products,Product Ad,Create,250TH_4THOFJULY_SP00_SPR00_4th of july table decorations_Exact_LHH_260526,AG_01_Exact_4th of july table decorations,,,,,,,,,,Enabled,,250TH_4THOFJULY,,,,,,,,,,,
Sponsored Products,Keyword,Create,250TH_4THOFJULY_SP00_SPR00_4th of july table decorations_Exact_LHH_260526,AG_01_Exact_4th of july table decorations,,,,,,,,,,Enabled,,,,,,,0.6,4th of july table decorations,exact,,,,
Sponsored Products,Ad Group,Create,250TH_4THOFJULY_SP00_SPR00_4th of july table decorations_Exact_LHH_260526,AG_02_Exact_4th of july table decorations,,,,,,AG_02_Exact_4th of july table decorations,,,,Enabled,,,,,,0.6,,,,,,,
Sponsored Products,Product Ad,Create,250TH_4THOFJULY_SP00_SPR00_4th of july table decorations_Exact_LHH_260526,AG_02_Exact_4th of july table decorations,,,,,,,,,,Enabled,,250TH_4THOFJULY,,,,,,,,,,,
Sponsored Products,Keyword,Create,250TH_4THOFJULY_SP00_SPR00_4th of july table decorations_Exact_LHH_260526,AG_02_Exact_4th of july table decorations,,,,,,,,,,Enabled,,,,,,,0.6,4th of july table decorations,exact,,,,
Sponsored Products,Ad Group,Create,250TH_4THOFJULY_SP00_SPR00_4th of july table decorations_Exact_LHH_260526,AG_03_Exact_4th of july table decorations,,,,,,AG_03_Exact_4th of july table decorations,,,,Enabled,,,,,,0.6,,,,,,,
Sponsored Products,Product Ad,Create,250TH_4THOFJULY_SP00_SPR00_4th of july table decorations_Exact_LHH_260526,AG_03_Exact_4th of july table decorations,,,,,,,,,,Enabled,,250TH_4THOFJULY,,,,,,,,,,,
Sponsored Products,Keyword,Create,250TH_4THOFJULY_SP00_SPR00_4th of july table decorations_Exact_LHH_260526,AG_03_Exact_4th of july table decorations,,,,,,,,,,Enabled,,,,,,,0.6,4th of july table decorations,exact,,,,
Sponsored Products,Campaign,Create,250TH_4THOFJULY_SP00_SPR00_4th of july table runner_Exact_LHH_260526,,128613535409943,,,,250TH_4THOFJULY_SP00_SPR00_4th of july table runner_Exact_LHH_260526,,20260526,,Manual,Enabled,5.0,,,,,,,,,Dynamic bids - down only,,,
Sponsored Products,Bidding Adjustment,Create,250TH_4THOFJULY_SP00_SPR00_4th of july table runner_Exact_LHH_260526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Top,10,
Sponsored Products,Bidding Adjustment,Create,250TH_4THOFJULY_SP00_SPR00_4th of july table runner_Exact_LHH_260526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Product Page,10,
Sponsored Products,Bidding Adjustment,Create,250TH_4THOFJULY_SP00_SPR00_4th of july table runner_Exact_LHH_260526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Rest Of Search,10,
Sponsored Products,Ad Group,Create,250TH_4THOFJULY_SP00_SPR00_4th of july table runner_Exact_LHH_260526,AG_01_Exact_4th of july table runner,,,,,,AG_01_Exact_4th of july table runner,,,,Enabled,,,,,,0.6,,,,,,,
Sponsored Products,Product Ad,Create,250TH_4THOFJULY_SP00_SPR00_4th of july table runner_Exact_LHH_260526,AG_01_Exact_4th of july table runner,,,,,,,,,,Enabled,,250TH_4THOFJULY,,,,,,,,,,,
Sponsored Products,Keyword,Create,250TH_4THOFJULY_SP00_SPR00_4th of july table runner_Exact_LHH_260526,AG_01_Exact_4th of july table runner,,,,,,,,,,Enabled,,,,,,,0.6,4th of july table runner,exact,,,,
Sponsored Products,Ad Group,Create,250TH_4THOFJULY_SP00_SPR00_4th of july table runner_Exact_LHH_260526,AG_02_Exact_4th of july table runner,,,,,,AG_02_Exact_4th of july table runner,,,,Enabled,,,,,,0.6,,,,,,,
Sponsored Products,Product Ad,Create,250TH_4THOFJULY_SP00_SPR00_4th of july table runner_Exact_LHH_260526,AG_02_Exact_4th of july table runner,,,,,,,,,,Enabled,,250TH_4THOFJULY,,,,,,,,,,,
Sponsored Products,Keyword,Create,250TH_4THOFJULY_SP00_SPR00_4th of july table runner_Exact_LHH_260526,AG_02_Exact_4th of july table runner,,,,,,,,,,Enabled,,,,,,,0.6,4th of july table runner,exact,,,,
Sponsored Products,Ad Group,Create,250TH_4THOFJULY_SP00_SPR00_4th of july table runner_Exact_LHH_260526,AG_03_Exact_4th of july table runner,,,,,,AG_03_Exact_4th of july table runner,,,,Enabled,,,,,,0.6,,,,,,,
Sponsored Products,Product Ad,Create,250TH_4THOFJULY_SP00_SPR00_4th of july table runner_Exact_LHH_260526,AG_03_Exact_4th of july table runner,,,,,,,,,,Enabled,,250TH_4THOFJULY,,,,,,,,,,,
Sponsored Products,Keyword,Create,250TH_4THOFJULY_SP00_SPR00_4th of july table runner_Exact_LHH_260526,AG_03_Exact_4th of july table runner,,,,,,,,,,Enabled,,,,,,,0.6,4th of july table runner,exact,,,,
Sponsored Products,Campaign,Create,250TH_4THOFJULY_SP00_SPR00_4th of july decor_Exact_LHH_260526,,128613535409943,,,,250TH_4THOFJULY_SP00_SPR00_4th of july decor_Exact_LHH_260526,,20260526,,Manual,Enabled,5.0,,,,,,,,,Dynamic bids - down only,,,
Sponsored Products,Bidding Adjustment,Create,250TH_4THOFJULY_SP00_SPR00_4th of july decor_Exact_LHH_260526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Top,10,
Sponsored Products,Bidding Adjustment,Create,250TH_4THOFJULY_SP00_SPR00_4th of july decor_Exact_LHH_260526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Product Page,10,
Sponsored Products,Bidding Adjustment,Create,250TH_4THOFJULY_SP00_SPR00_4th of july decor_Exact_LHH_260526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Rest Of Search,10,
Sponsored Products,Ad Group,Create,250TH_4THOFJULY_SP00_SPR00_4th of july decor_Exact_LHH_260526,AG_01_Exact_4th of july decor,,,,,,AG_01_Exact_4th of july decor,,,,Enabled,,,,,,0.6,,,,,,,
Sponsored Products,Product Ad,Create,250TH_4THOFJULY_SP00_SPR00_4th of july decor_Exact_LHH_260526,AG_01_Exact_4th of july decor,,,,,,,,,,Enabled,,250TH_4THOFJULY,,,,,,,,,,,
Sponsored Products,Keyword,Create,250TH_4THOFJULY_SP00_SPR00_4th of july decor_Exact_LHH_260526,AG_01_Exact_4th of july decor,,,,,,,,,,Enabled,,,,,,,0.6,4th of july decor,exact,,,,
Sponsored Products,Ad Group,Create,250TH_4THOFJULY_SP00_SPR00_4th of july decor_Exact_LHH_260526,AG_02_Exact_4th of july decor,,,,,,AG_02_Exact_4th of july decor,,,,Enabled,,,,,,0.6,,,,,,,
Sponsored Products,Product Ad,Create,250TH_4THOFJULY_SP00_SPR00_4th of july decor_Exact_LHH_260526,AG_02_Exact_4th of july decor,,,,,,,,,,Enabled,,250TH_4THOFJULY,,,,,,,,,,,
Sponsored Products,Keyword,Create,250TH_4THOFJULY_SP00_SPR00_4th of july decor_Exact_LHH_260526,AG_02_Exact_4th of july decor,,,,,,,,,,Enabled,,,,,,,0.6,4th of july decor,exact,,,,
Sponsored Products,Ad Group,Create,250TH_4THOFJULY_SP00_SPR00_4th of july decor_Exact_LHH_260526,AG_03_Exact_4th of july decor,,,,,,AG_03_Exact_4th of july decor,,,,Enabled,,,,,,0.6,,,,,,,
Sponsored Products,Product Ad,Create,250TH_4THOFJULY_SP00_SPR00_4th of july decor_Exact_LHH_260526,AG_03_Exact_4th of july decor,,,,,,,,,,Enabled,,250TH_4THOFJULY,,,,,,,,,,,
Sponsored Products,Keyword,Create,250TH_4THOFJULY_SP00_SPR00_4th of july decor_Exact_LHH_260526,AG_03_Exact_4th of july decor,,,,,,,,,,Enabled,,,,,,,0.6,4th of july decor,exact,,,,
Sponsored Products,Campaign,Create,250TH_4THOFJULY_SP00_independence day decor_Phrase_LHH_260526,,128613535409943,,,,250TH_4THOFJULY_SP00_independence day decor_Phrase_LHH_260526,,20260526,,Manual,Enabled,5.0,,,,,,,,,Dynamic bids - down only,,,
Sponsored Products,Bidding Adjustment,Create,250TH_4THOFJULY_SP00_independence day decor_Phrase_LHH_260526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Top,0,
Sponsored Products,Bidding Adjustment,Create,250TH_4THOFJULY_SP00_independence day decor_Phrase_LHH_260526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Product Page,0,
Sponsored Products,Bidding Adjustment,Create,250TH_4THOFJULY_SP00_independence day decor_Phrase_LHH_260526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Rest Of Search,0,
Sponsored Products,Ad Group,Create,250TH_4THOFJULY_SP00_independence day decor_Phrase_LHH_260526,250TH_4THOFJULY_SP00_independence day decor_Phrase_LHH_260526,,,,,,independence day decor,,,,Enabled,,,,,,0.45,,,,,,,
Sponsored Products,Product Ad,Create,250TH_4THOFJULY_SP00_independence day decor_Phrase_LHH_260526,250TH_4THOFJULY_SP00_independence day decor_Phrase_LHH_260526,,,,,,,,,,Enabled,,250TH_4THOFJULY,,,,,,,,,,,
Sponsored Products,Keyword,Create,250TH_4THOFJULY_SP00_independence day decor_Phrase_LHH_260526,250TH_4THOFJULY_SP00_independence day decor_Phrase_LHH_260526,,,,,,,,,,Enabled,,,,,,,0.45,independence day decor,phrase,,,,
Sponsored Products,Campaign,Create,250TH_4THOFJULY_SP00_4th of july sign_Phrase_LHH_260526,,128613535409943,,,,250TH_4THOFJULY_SP00_4th of july sign_Phrase_LHH_260526,,20260526,,Manual,Enabled,5.0,,,,,,,,,Dynamic bids - down only,,,
Sponsored Products,Bidding Adjustment,Create,250TH_4THOFJULY_SP00_4th of july sign_Phrase_LHH_260526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Top,0,
Sponsored Products,Bidding Adjustment,Create,250TH_4THOFJULY_SP00_4th of july sign_Phrase_LHH_260526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Product Page,0,
Sponsored Products,Bidding Adjustment,Create,250TH_4THOFJULY_SP00_4th of july sign_Phrase_LHH_260526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Rest Of Search,0,
Sponsored Products,Ad Group,Create,250TH_4THOFJULY_SP00_4th of july sign_Phrase_LHH_260526,250TH_4THOFJULY_SP00_4th of july sign_Phrase_LHH_260526,,,,,,4th of july sign,,,,Enabled,,,,,,0.45,,,,,,,
Sponsored Products,Product Ad,Create,250TH_4THOFJULY_SP00_4th of july sign_Phrase_LHH_260526,250TH_4THOFJULY_SP00_4th of july sign_Phrase_LHH_260526,,,,,,,,,,Enabled,,250TH_4THOFJULY,,,,,,,,,,,
Sponsored Products,Keyword,Create,250TH_4THOFJULY_SP00_4th of july sign_Phrase_LHH_260526,250TH_4THOFJULY_SP00_4th of july sign_Phrase_LHH_260526,,,,,,,,,,Enabled,,,,,,,0.45,4th of july sign,phrase,,,,
